week,hours_viewed_sum,hours_viewed_mean,hours_viewed_std,hours_viewed_min,hours_viewed_max,weeks_in_top10_mean,ranking_nunique,avg_rating_mean,rating_std_mean,num_ratings_sum,vader_compound_mean_mean,vader_positive_mean_mean,vader_negative_mean_mean,textblob_polarity_mean_mean,num_reviews_with_text_sum,total_hours_next_week,hours_pct_change,engagement_decline,year,month,week_of_year,hours_lag_1,sentiment_lag_1,hours_lag_2,sentiment_lag_2,hours_lag_3,sentiment_lag_3,hours_lag_4,sentiment_lag_4,hours_ma_4week,sentiment_ma_4week
2024-01-28,112700000,11270000.0,7835255.083417656,5100000,31000000,4.8,10,3.4225000000000003,1.163389649179147,181,0.362575,0.227995,0.08811,0.18450097458798778,200,100800000.0,-0.10559006211180125,1,2024,1,4,146400000.0,0.39080149999999997,129900000.0,0.30235650000000003,148800000.0,0.2939658157894737,207900000.0,0.33573608333333327,134450000.0,0.3374247039473684
2024-02-04,100800000,10080000.0,4786508.818195852,5300000,19200000,5.4,10,3.1703846153846156,1.2606823396007223,193,0.146436,0.17697,0.12475,0.11501142560869719,200,133900000.0,0.32837301587301587,0,2024,2,5,112700000.0,0.362575,146400000.0,0.39080149999999997,129900000.0,0.30235650000000003,148800000.0,0.2939658157894737,122450000.0,0.30054225
2024-02-11,133900000,13390000.0,5417758.864245539,6800000,23900000,7.4,10,3.2924999999999995,1.2379519827666043,200,0.3018005,0.19402999999999998,0.09102,0.18985102224710354,200,128700000.0,-0.038834951456310676,0,2024,2,6,100800000.0,0.146436,112700000.0,0.362575,146400000.0,0.39080149999999997,129900000.0,0.30235650000000003,123450000.0,0.30040325
2024-02-18,128700000,12870000.0,7243548.8539803475,6200000,28500000,7.1,10,3.1175,1.2902721069274254,200,0.2695415,0.1851,0.09128,0.15762082969465524,200,107600000.0,-0.16394716394716394,1,2024,2,7,133900000.0,0.3018005,100800000.0,0.146436,112700000.0,0.362575,146400000.0,0.39080149999999997,119025000.0,0.27008825
2024-02-25,107600000,10760000.0,7792475.002633416,5500000,32000000,4.4,10,2.8925,1.4023492017236758,200,0.20598099999999997,0.170775,0.11215,0.11032100662895308,200,137100000.0,0.2741635687732342,0,2024,2,8,128700000.0,0.2695415,133900000.0,0.3018005,100800000.0,0.146436,112700000.0,0.362575,117750000.0,0.23093975
2024-03-03,137100000,13710000.0,11898314.539836677,4300000,36900000,6.3,10,3.245,1.3607768785155256,200,0.3207705,0.1837,0.08208,0.18368461051255505,200,149000000.0,0.08679795769511306,0,2024,3,9,107600000.0,0.20598099999999997,128700000.0,0.2695415,133900000.0,0.3018005,100800000.0,0.146436,126825000.0,0.274523375
2024-03-10,149000000,14900000.0,18488494.921016272,4400000,64800000,8.2,10,3.2575000000000003,1.274420557981789,200,0.36885,0.205465,0.075115,0.18334242094214281,200,173100000.0,0.16174496644295303,0,2024,3,10,137100000.0,0.3207705,107600000.0,0.20598099999999997,128700000.0,0.2695415,133900000.0,0.3018005,130600000.0,0.29128575
2024-03-17,173100000,17310000.0,27775946.828546137,4300000,93200000,5.0,10,3.5675,1.1883441092091434,200,0.419717,0.23958500000000002,0.07113,0.2167486949378954,200,136500000.0,-0.21143847487001732,1,2024,3,11,149000000.0,0.36885,137100000.0,0.3207705,107600000.0,0.20598099999999997,128700000.0,0.2695415,141700000.0,0.328829625
2024-03-24,136500000,13650000.0,12986510.094880935,5000000,40000000,4.6,10,3.763888888888889,1.1586500763282293,172,0.4445175,0.23776000000000003,0.06914000000000001,0.2107111762896165,200,108400000.0,-0.20586080586080585,1,2024,3,12,173100000.0,0.419717,149000000.0,0.36885,137100000.0,0.3207705,107600000.0,0.20598099999999997,148925000.0,0.38846375
2024-03-31,108400000,10840000.0,5639779.349505715,5800000,19700000,2.5,10,3.1333333333333333,1.5229734190925341,180,0.313123,0.22301500000000002,0.099305,0.15900766000039132,200,120900000.0,0.11531365313653137,0,2024,3,13,136500000.0,0.4445175,173100000.0,0.419717,149000000.0,0.36885,137100000.0,0.3207705,141750000.0,0.386551875
2024-04-07,120900000,12090000.0,4175177.973585211,7100000,19500000,2.7,10,3.4125,1.2986385319673446,200,0.35509650000000004,0.19737999999999997,0.07724,0.17538283116882397,200,113600000.0,-0.060380479735318446,0,2024,4,14,108400000.0,0.313123,136500000.0,0.4445175,173100000.0,0.419717,149000000.0,0.36885,134725000.0,0.3831135
2024-04-14,113600000,11360000.0,6856173.211866157,5200000,26100000,3.4,10,3.045,1.339590947528784,200,0.252429,0.188855,0.08562,0.14146163612381396,200,150100000.0,0.32130281690140844,0,2024,4,15,120900000.0,0.35509650000000004,108400000.0,0.313123,136500000.0,0.4445175,173100000.0,0.419717,119850000.0,0.3412915
2024-04-21,150100000,15010000.0,13703726.17615775,3800000,44200000,5.8,10,3.160192307692308,1.4377655647783023,193,0.252243,0.18762500000000001,0.09122,0.1271040024419739,200,122700000.0,-0.18254497001998668,1,2024,4,16,113600000.0,0.252429,120900000.0,0.35509650000000004,108400000.0,0.313123,136500000.0,0.4445175,123250000.0,0.293222875
2024-04-28,122700000,12270000.0,10447439.877788244,5600000,38800000,3.0,10,3.1738461538461538,1.4988661866863335,193,0.2577975,0.20052115384615385,0.10283653846153847,0.12647436419110103,193,93400000.0,-0.23879380603096984,1,2024,4,17,150100000.0,0.252243,113600000.0,0.252429,120900000.0,0.35509650000000004,108400000.0,0.313123,126825000.0,0.2793915
2024-05-05,93400000,9340000.0,2353814.8704697327,7000000,12500000,3.9,10,3.4720604395604395,1.4554781406741193,180,0.3972657142857143,0.22509329670329672,0.08448010989010989,0.18257845438068807,180,111200000.0,0.1905781584582441,0,2024,5,18,122700000.0,0.2577975,150100000.0,0.252243,113600000.0,0.252429,120900000.0,0.35509650000000004,119950000.0,0.2899338035714286
2024-05-12,111200000,11120000.0,10639005.801504409,5000000,40000000,4.3,10,3.425714285714286,1.2967586859143758,187,0.3390892142857143,0.22253714285714285,0.08893357142857142,0.2040924938827405,187,114400000.0,0.02877697841726619,0,2024,5,19,93400000.0,0.3972657142857143,122700000.0,0.2577975,150100000.0,0.252243,113600000.0,0.252429,119350000.0,0.3115988571428572
2024-05-19,114400000,11440000.0,10858299.437143309,4000000,38100000,6.8,10,3.2125,1.2917869535590558,200,0.38066900000000004,0.22020499999999998,0.088105,0.20399845098092695,200,171700000.0,0.5008741258741258,0,2024,5,20,111200000.0,0.3390892142857143,93400000.0,0.3972657142857143,122700000.0,0.2577975,150100000.0,0.252243,110425000.0,0.34370535714285716
2024-05-26,171700000,17170000.0,14117526.53815659,5100000,56300000,4.2,10,2.9575,1.4242195643720952,200,0.254044,0.182475,0.10442,0.15799370707486055,200,147200000.0,-0.14269073966220153,1,2024,5,21,114400000.0,0.38066900000000004,111200000.0,0.3390892142857143,93400000.0,0.3972657142857143,122700000.0,0.2577975,122675000.0,0.34276698214285717
2024-06-02,147200000,14720000.0,17239412.209624007,5800000,63100000,4.3,10,2.76,1.4462920930015035,200,0.21156799999999998,0.178065,0.11301999999999998,0.13344667242084637,200,86900000.0,-0.40964673913043476,1,2024,6,22,171700000.0,0.254044,114400000.0,0.38066900000000004,111200000.0,0.3390892142857143,93400000.0,0.3972657142857143,136125000.0,0.2963425535714286
2024-06-09,86900000,8690000.0,5703887.563174201,4600000,20800000,4.5,10,3.5225,1.3348598709769015,200,0.3389585,0.2023,0.07745500000000001,0.20051558700895825,200,110400000.0,0.27042577675489066,0,2024,6,23,147200000.0,0.21156799999999998,171700000.0,0.254044,114400000.0,0.38066900000000004,111200000.0,0.3390892142857143,130050000.0,0.296309875
2024-06-16,110400000,11040000.0,6170035.116053501,6100000,26500000,3.3,10,3.5711111111111107,1.2227489293485012,162,0.4344555555555555,0.20617444444444444,0.07566388888888889,0.20354574472246384,180,128800000.0,0.16666666666666666,0,2024,6,24,86900000.0,0.3389585,147200000.0,0.21156799999999998,171700000.0,0.254044,114400000.0,0.38066900000000004,129050000.0,0.30975651388888886
2024-06-23,128800000,12880000.0,12065819.491439443,5400000,45900000,3.8,10,3.1574999999999998,1.1487428485901652,181,0.2570035,0.18041000000000001,0.098465,0.13619464459037048,200,153800000.0,0.19409937888198758,0,2024,6,25,110400000.0,0.4344555555555555,86900000.0,0.3389585,147200000.0,0.21156799999999998,171700000.0,0.254044,118325000.0,0.31049638888888886
2024-06-30,153800000,15380000.0,17909575.34083064,3800000,50900000,6.2,10,3.2175,1.32240152629397,200,0.3590535,0.215775,0.07281499999999999,0.18964189364658335,200,198200000.0,0.2886866059817945,0,2024,6,26,128800000.0,0.2570035,110400000.0,0.4344555555555555,86900000.0,0.3389585,147200000.0,0.21156799999999998,119975000.0,0.3473677638888889
2024-07-07,198200000,19820000.0,27364039.66278858,3200000,80700000,7.1,10,2.867530345471522,1.2174825648921643,153,0.27984192810457514,0.1891356209150327,0.09245392156862746,0.14566588351914211,177,116300000.0,-0.41321897073662966,1,2024,7,27,153800000.0,0.3590535,128800000.0,0.2570035,110400000.0,0.4344555555555555,86900000.0,0.3389585,147800000.0,0.33258862091503266
2024-07-14,116300000,11630000.0,12369051.881387047,4700000,43700000,9.3,10,3.263571428571429,1.263709890298641,194,0.328667,0.21003000000000002,0.083345,0.19374051868204822,200,127500000.0,0.09630266552020636,0,2024,7,28,198200000.0,0.27984192810457514,153800000.0,0.3590535,128800000.0,0.2570035,110400000.0,0.4344555555555555,149275000.0,0.3061414820261438
2024-07-21,127500000,12750000.0,5874663.11090829,4600000,22500000,6.6,10,3.5375,1.338061193823941,200,0.426393,0.22986499999999999,0.06887499999999999,0.2330938565041137,200,113100000.0,-0.11294117647058824,1,2024,7,29,116300000.0,0.328667,198200000.0,0.27984192810457514,153800000.0,0.3590535,128800000.0,0.2570035,148950000.0,0.3484888570261438
2024-07-28,113100000,11310000.0,6686877.696902594,5200000,25200000,3.4,10,3.2024999999999997,1.4292646477880573,200,0.354344,0.205655,0.083595,0.17287503869870283,200,95200000.0,-0.15826702033598586,1,2024,7,30,127500000.0,0.426393,116300000.0,0.328667,198200000.0,0.27984192810457514,153800000.0,0.3590535,138775000.0,0.34731148202614376
2024-08-04,95200000,9520000.0,3461149.4558246913,6400000,18500000,3.4,10,3.1,1.3836726866474902,200,0.3096675,0.224905,0.10392000000000001,0.17522353760761483,200,112300000.0,0.1796218487394958,0,2024,8,31,113100000.0,0.354344,127500000.0,0.426393,116300000.0,0.328667,198200000.0,0.27984192810457514,113025000.0,0.354767875
2024-08-11,112300000,11230000.0,4137377.0542324153,6100000,19500000,3.4,10,3.44,1.2864549764602469,200,0.3604305,0.231145,0.09575499999999999,0.2165817894853493,200,174300000.0,0.5520926090828139,0,2024,8,32,95200000.0,0.3096675,113100000.0,0.354344,127500000.0,0.426393,116300000.0,0.328667,112025000.0,0.36270875
2024-08-18,174300000,17430000.0,17309666.535076737,4900000,60100000,2.9,10,2.8869444444444445,1.3189529871951373,189,0.2645686111111111,0.190815,0.11318277777777778,0.1541529732214488,189,158500000.0,-0.09064830751577739,0,2024,8,33,112300000.0,0.3604305,95200000.0,0.3096675,113100000.0,0.354344,127500000.0,0.426393,123725000.0,0.32225265277777776
2024-08-25,158500000,15850000.0,20520734.77133691,6500000,73800000,2.9,10,2.8436507936507933,1.3782872401732447,145,0.2156616049382716,0.17541975308641977,0.10923518518518519,0.1312230561399827,154,122700000.0,-0.22586750788643534,1,2024,8,34,174300000.0,0.2645686111111111,112300000.0,0.3604305,95200000.0,0.3096675,113100000.0,0.354344,135075000.0,0.28758205401234566
2024-09-01,122700000,12270000.0,10960641.708707875,3600000,30600000,4.8,10,3.143650793650794,1.3950334948876828,159,0.2827627777777778,0.19571666666666665,0.09567222222222223,0.13524107726440296,165,179500000.0,0.46291768541157297,0,2024,9,35,158500000.0,0.2156616049382716,174300000.0,0.2645686111111111,112300000.0,0.3604305,95200000.0,0.3096675,141950000.0,0.2808558734567901
2024-09-08,179500000,17950000.0,20709592.51704925,4000000,68600000,4.6,10,2.8442857142857143,1.4919448416870573,194,0.2816715,0.1938,0.09083000000000001,0.12067950629158716,200,207900000.0,0.15821727019498608,0,2024,9,36,122700000.0,0.2827627777777778,158500000.0,0.2156616049382716,174300000.0,0.2645686111111111,112300000.0,0.3604305,158750000.0,0.26116612345679013
2024-09-15,207900000,20790000.0,24157651.191933192,6800000,84900000,3.7,10,3.3274999999999997,1.4407667972765514,200,0.3546495,0.220375,0.10706,0.19596662458787314,200,155500000.0,-0.25204425204425207,1,2024,9,37,179500000.0,0.2816715,122700000.0,0.2827627777777778,158500000.0,0.2156616049382716,174300000.0,0.2645686111111111,167150000.0,0.28368634567901235
2024-09-22,155500000,15550000.0,14511011.144797748,4600000,45600000,3.4,10,3.1675,1.4283941720557647,200,0.314084,0.205655,0.10322,0.17868865356535618,200,91100000.0,-0.4141479099678457,1,2024,9,38,207900000.0,0.3546495,179500000.0,0.2816715,122700000.0,0.2827627777777778,158500000.0,0.2156616049382716,166400000.0,0.30829194444444447
2024-09-29,91100000,9110000.0,5024484.49539298,4400000,19500000,4.7,10,3.361666666666667,1.4838794118853955,189,0.35290444444444447,0.21788500000000002,0.09343611111111111,0.19242401921516472,189,86700000.0,-0.048298572996706916,0,2024,9,39,155500000.0,0.314084,207900000.0,0.3546495,179500000.0,0.2816715,122700000.0,0.2827627777777778,158500000.0,0.3258273611111111
2024-10-06,86700000,8670000.0,3081503.9618125865,5600000,15100000,5.2,10,3.6991666666666667,1.29710127950779,189,0.44254544444444444,0.255045,0.07579111111111111,0.26806681459757625,189,159400000.0,0.8385236447520185,0,2024,10,40,91100000.0,0.35290444444444447,155500000.0,0.314084,207900000.0,0.3546495,179500000.0,0.2816715,135300000.0,0.3660458472222222
2024-10-13,159400000,15940000.0,11641802.075089388,6500000,44700000,4.4,10,3.3299999999999996,1.3147521094010213,200,0.3416005,0.23737499999999997,0.09407,0.2053658254356751,200,117400000.0,-0.26348808030112925,1,2024,10,41,86700000.0,0.44254544444444444,91100000.0,0.35290444444444447,155500000.0,0.314084,207900000.0,0.3546495,123175000.0,0.36278359722222225
2024-10-20,117400000,11740000.0,4409635.913416082,6700000,21900000,3.9,10,3.3425,1.23407455448049,200,0.20346250000000002,0.205225,0.116425,0.15882517807334384,200,111700000.0,-0.048551959114139696,0,2024,10,42,159400000.0,0.3416005,86700000.0,0.44254544444444444,91100000.0,0.35290444444444447,155500000.0,0.314084,113650000.0,0.3351282222222222
2024-10-27,111700000,11170000.0,8469822.246593425,4200000,31000000,4.1,10,2.779642857142857,1.3354117152540255,183,0.133781125,0.19070749999999997,0.12580196428571427,0.1118322679067536,183,144400000.0,0.2927484333034915,0,2024,10,43,117400000.0,0.20346250000000002,159400000.0,0.3416005,86700000.0,0.44254544444444444,91100000.0,0.35290444444444447,118800000.0,0.2803473923611111
2024-11-03,144400000,14440000.0,13259981.565262869,4900000,42900000,5.0,10,2.8024999999999998,1.3116048233874822,196,0.172493625,0.20623249999999999,0.11382624999999999,0.1515263269810378,196,119500000.0,-0.1724376731301939,1,2024,11,44,111700000.0,0.133781125,117400000.0,0.20346250000000002,159400000.0,0.3416005,86700000.0,0.44254544444444444,133225000.0,0.21283443749999997
2024-11-10,119500000,11950000.0,8903838.123715712,5000000,32000000,4.8,10,3.4549999999999996,1.213775764309459,200,0.3954575,0.24459499999999998,0.088205,0.21846953714688272,200,110700000.0,-0.07364016736401674,0,2024,11,45,144400000.0,0.172493625,111700000.0,0.133781125,117400000.0,0.20346250000000002,159400000.0,0.3416005,123250000.0,0.22629868749999998
2024-11-17,110700000,11070000.0,6610269.787736856,5000000,24600000,3.2,10,3.3757142857142854,1.180294580621849,194,0.4514394285714286,0.22435785714285714,0.06971928571428572,0.20786855995964554,194,118500000.0,0.07046070460704607,0,2024,11,46,119500000.0,0.3954575,144400000.0,0.172493625,111700000.0,0.133781125,117400000.0,0.20346250000000002,121575000.0,0.28829291964285714
2024-11-24,118500000,11850000.0,5557227.526184057,5500000,21600000,3.1,10,3.0700000000000003,1.307298567518891,200,0.347368,0.19927,0.082625,0.13952793312640757,200,154200000.0,0.3012658227848101,0,2024,11,47,110700000.0,0.4514394285714286,119500000.0,0.3954575,144400000.0,0.172493625,111700000.0,0.133781125,123275000.0,0.34168963839285715
2024-12-01,154200000,15420000.0,15231312.776280608,5700000,54600000,3.5,10,3.005,1.2912696716080105,200,0.28453300000000004,0.18646000000000001,0.087895,0.11307335763694401,200,167000000.0,0.08300907911802853,0,2024,12,48,118500000.0,0.347368,110700000.0,0.4514394285714286,119500000.0,0.3954575,144400000.0,0.172493625,125725000.0,0.36969948214285714
2024-12-08,167000000,16700000.0,10582480.280581148,7800000,39500000,4.9,10,2.9677777777777776,1.4239525925891183,187,0.2909184444444445,0.1983227777777778,0.09443055555555556,0.11475396173769321,187,237400000.0,0.4215568862275449,0,2024,12,49,154200000.0,0.28453300000000004,118500000.0,0.347368,110700000.0,0.4514394285714286,119500000.0,0.3954575,137600000.0,0.3435647182539683
2024-12-15,237400000,23740000.0,22293805.816364728,7100000,84000000,5.5,10,3.313214285714286,1.4838199554692586,194,0.3361427142857143,0.22799571428571425,0.08730642857142858,0.1461272352354573,194,238300000.0,0.0037910699241786015,0,2024,12,50,167000000.0,0.2909184444444445,154200000.0,0.28453300000000004,118500000.0,0.347368,110700000.0,0.4514394285714286,169275000.0,0.31474053968253973
2024-12-22,238300000,23830000.0,31069100.4053867,7300000,110200000,4.1,10,2.980714285714286,1.422153065805611,194,0.2806662142857143,0.20708071428571428,0.08642642857142857,0.11875327794424247,194,226000000.0,-0.05161561057490558,0,2024,12,51,237400000.0,0.3361427142857143,167000000.0,0.2909184444444445,154200000.0,0.28453300000000004,118500000.0,0.347368,199225000.0,0.29806509325396824
2024-12-29,226000000,22600000.0,20502032.419575706,9200000,69800000,4.7,10,3.4138888888888888,1.4493373494414614,180,0.3594322222222222,0.21413333333333334,0.079,0.1685399098327986,180,125000000.0,-0.4469026548672566,1,2024,12,52,238300000.0,0.2806662142857143,237400000.0,0.3361427142857143,167000000.0,0.2909184444444445,154200000.0,0.28453300000000004,217175000.0,0.31678989880952385
2025-01-05,125000000,12500000.0,9265467.548315568,6100000,34700000,4.5,10,3.7075000000000005,1.2848263194642506,195,0.39598883333333335,0.21985166666666664,0.07484833333333332,0.20767431292825284,195,99700000.0,-0.2024,1,2025,1,1,226000000.0,0.3594322222222222,238300000.0,0.2806662142857143,237400000.0,0.3361427142857143,167000000.0,0.2909184444444445,206675000.0,0.343057496031746
2025-01-12,99700000,9970000.0,4771920.181878802,6100000,21500000,7.9,10,3.8028571428571434,2.0067857744302584,194,0.3210905,0.21436000000000002,0.09190000000000001,0.1989590068613106,200,149300000.0,0.4974924774322969,0,2025,1,2,125000000.0,0.39598883333333335,226000000.0,0.3594322222222222,238300000.0,0.2806662142857143,237400000.0,0.3361427142857143,172250000.0,0.3392944424603175
2025-01-19,149300000,14930000.0,26132357.54980999,4000000,88900000,8.4,10,3.752857142857143,2.0571472563744315,194,0.33732449999999997,0.22283,0.09293,0.19995545497272035,200,141800000.0,-0.05023442732752847,0,2025,1,3,99700000.0,0.3210905,125000000.0,0.39598883333333335,226000000.0,0.3594322222222222,238300000.0,0.2806662142857143,150000000.0,0.3534590138888889
2025-01-26,141800000,14180000.0,26302420.67440435,4200000,88900000,7.4,10,3.6475,1.3195422218134056,200,0.4090205,0.23773,0.078405,0.23807261225536358,200,92300000.0,-0.34908321579689705,1,2025,1,4,149300000.0,0.33732449999999997,99700000.0,0.3210905,125000000.0,0.39598883333333335,226000000.0,0.3594322222222222,128950000.0,0.3658560833333333
2025-02-02,92300000,9230000.0,9609144.949820805,3200000,35000000,5.4,10,3.4549999999999996,1.2969530121897583,200,0.297742,0.225915,0.08954000000000001,0.19315386531109532,200,118200000.0,0.28060671722643554,0,2025,2,5,141800000.0,0.4090205,149300000.0,0.33732449999999997,99700000.0,0.3210905,125000000.0,0.39598883333333335,120775000.0,0.34129437500000004
2025-02-09,118200000,11820000.0,11279952.71857703,4200000,41900000,5.3,10,3.4949999999999997,1.2040341300992377,200,0.3387605,0.21824,0.08848500000000001,0.17174452504289123,200,132100000.0,0.11759729272419628,0,2025,2,6,92300000.0,0.297742,141800000.0,0.4090205,149300000.0,0.33732449999999997,99700000.0,0.3210905,125400000.0,0.345711875
2025-02-16,132100000,13210000.0,8470399.439617159,5700000,32700000,4.5,10,3.2112499999999997,1.3945076823946887,196,0.346049,0.21046,0.08932,0.16421655598050883,200,118500000.0,-0.10295230885692658,1,2025,2,7,118200000.0,0.3387605,92300000.0,0.297742,141800000.0,0.4090205,149300000.0,0.33732449999999997,121100000.0,0.347893
2025-02-23,118500000,11850000.0,5690000.976371719,6300000,23300000,7.5,10,3.07,1.3717325809952623,200,0.29359900000000005,0.2118,0.103015,0.1735754989375921,200,104700000.0,-0.11645569620253164,1,2025,2,8,132100000.0,0.346049,118200000.0,0.3387605,92300000.0,0.297742,141800000.0,0.4090205,115275000.0,0.31903762500000005
2025-03-02,104700000,10470000.0,4935596.327811981,7100000,23300000,9.1,10,3.28,1.2425903890137768,200,0.3673835,0.23760000000000003,0.07833999999999999,0.24071586504793108,200,99600000.0,-0.04871060171919771,0,2025,3,9,118500000.0,0.29359900000000005,132100000.0,0.346049,118200000.0,0.3387605,92300000.0,0.297742,118375000.0,0.336448
2025-03-09,99600000,9960000.0,4788226.301159033,6200000,21000000,6.8,10,2.9274999999999998,1.222080690075052,200,0.291893,0.20364,0.094025,0.17920602102779876,200,142300000.0,0.428714859437751,0,2025,3,10,104700000.0,0.3673835,118500000.0,0.29359900000000005,132100000.0,0.346049,118200000.0,0.3387605,113725000.0,0.324731125
2025-03-16,142300000,14230000.0,14663791.384828746,5400000,53800000,6.2,10,3.09,1.3235304772952552,200,0.3078725,0.19716,0.094975,0.17121435638513752,200,155500000.0,0.09276177090653549,0,2025,3,11,99600000.0,0.291893,104700000.0,0.3673835,118500000.0,0.29359900000000005,132100000.0,0.346049,116275000.0,0.315187
2025-03-23,155500000,15550000.0,12900925.892698124,7700000,48000000,3.3,10,3.0675,1.4293916363104295,200,0.31148750000000003,0.19158,0.09262999999999999,0.15792525704708277,200,135000000.0,-0.13183279742765272,1,2025,3,12,142300000.0,0.3078725,99600000.0,0.291893,104700000.0,0.3673835,118500000.0,0.29359900000000005,125525000.0,0.31965912500000004
2025-03-30,135000000,13500000.0,13623182.85537969,4800000,50800000,3.9,10,3.302142857142857,1.3859939704266455,194,0.36358228571428575,0.21973571428571428,0.10030357142857142,0.18057297872170538,194,136800000.0,0.013333333333333334,0,2025,3,13,155500000.0,0.31148750000000003,142300000.0,0.3078725,99600000.0,0.291893,104700000.0,0.3673835,133100000.0,0.31870882142857143
2025-04-06,136800000,13680000.0,16680647.469447939,5100000,60800000,2.4,10,3.3246428571428575,1.3467316785282557,184,0.2891942857142857,0.19690071428571426,0.10947357142857143,0.16374549272995245,194,81700000.0,-0.4027777777777778,1,2025,4,14,135000000.0,0.36358228571428575,155500000.0,0.31148750000000003,142300000.0,0.3078725,99600000.0,0.291893,142400000.0,0.3180341428571429
2025-04-13,81700000,8170000.0,6987616.029646862,3700000,27200000,4.5,10,3.424166666666667,1.274648465836244,171,0.36857511111111113,0.2291411111111111,0.08189833333333332,0.2329177301375885,184,66900000.0,-0.18115055079559364,1,2025,4,15,136800000.0,0.2891942857142857,135000000.0,0.36358228571428575,155500000.0,0.31148750000000003,142300000.0,0.3078725,127250000.0,0.33320979563492065
2025-04-20,66900000,6690000.0,3716165.885545058,3800000,15600000,8.2,10,3.271666666666667,1.3672090096366765,185,0.3442166666666667,0.2129933333333333,0.08603166666666666,0.20159257970461386,185,119300000.0,0.7832585949177877,0,2025,4,16,81700000.0,0.36857511111111113,136800000.0,0.2891942857142857,135000000.0,0.36358228571428575,155500000.0,0.31148750000000003,105100000.0,0.3413920873015873
2025-04-27,119300000,11930000.0,14663564.065775793,4500000,53100000,4.1,10,3.3549999999999995,1.3040750499126221,190,0.3239395,0.21269,0.10524,0.16904325595918174,190,103100000.0,-0.1357921207041073,1,2025,4,17,66900000.0,0.3442166666666667,81700000.0,0.36857511111111113,136800000.0,0.2891942857142857,135000000.0,0.36358228571428575,101175000.0,0.33148139087301587
2025-05-04,103100000,10310000.0,13215012.506825544,3800000,47300000,5.8,10,3.2299999999999995,1.3084743405416701,200,0.368796,0.22347,0.09925500000000001,0.18349144217450186,200,125200000.0,0.21435499515033948,0,2025,5,18,119300000.0,0.3239395,66900000.0,0.3442166666666667,81700000.0,0.36857511111111113,136800000.0,0.2891942857142857,92750000.0,0.35138181944444447
2025-05-11,125200000,12520000.0,8132759.5426016245,4800000,29000000,4.0,10,3.3233333333333333,1.2110598563560209,186,0.3085293333333333,0.22305666666666668,0.094085,0.20100652276994285,186,107700000.0,-0.13977635782747605,1,2025,5,19,103100000.0,0.368796,119300000.0,0.3239395,66900000.0,0.3442166666666667,81700000.0,0.36857511111111113,103625000.0,0.336370375
2025-05-18,107700000,10770000.0,10972495.917824106,4100000,38000000,3.5,10,3.2666666666666666,1.2124869927025295,180,0.2777588888888889,0.22265,0.09725555555555555,0.17585663367239746,180,98000000.0,-0.09006499535747446,0,2025,5,20,125200000.0,0.3085293333333333,103100000.0,0.368796,119300000.0,0.3239395,66900000.0,0.3442166666666667,113825000.0,0.31975593055555557
2025-05-25,98000000,9800000.0,4315862.215903871,5500000,16000000,3.2,10,3.523611111111111,1.2103948690950002,168,0.2657652777777778,0.23750277777777778,0.09974722222222222,0.217714792882873,168,78200000.0,-0.20204081632653062,1,2025,5,21,107700000.0,0.2777588888888889,125200000.0,0.3085293333333333,103100000.0,0.368796,119300000.0,0.3239395,108500000.0,0.30521237500000004
2025-06-01,78200000,7820000.0,3512137.6839627335,3300000,12700000,5.2,10,3.3200000000000003,1.3450511515406223,200,0.30414050000000004,0.250755,0.09674,0.20438823151429625,200,101100000.0,0.2928388746803069,0,2025,6,22,98000000.0,0.2657652777777778,107700000.0,0.2777588888888889,125200000.0,0.3085293333333333,103100000.0,0.368796,102275000.0,0.2890485
2025-06-08,101100000,10110000.0,12516784.287063865,4300000,45500000,2.8,10,3.4875,1.29120370508079,200,0.3535355,0.24155000000000001,0.08591499999999999,0.21362309974410748,200,180700000.0,0.7873392680514342,0,2025,6,23,78200000.0,0.30414050000000004,98000000.0,0.2657652777777778,107700000.0,0.2777588888888889,125200000.0,0.3085293333333333,96250000.0,0.3003000416666667
2025-06-15,180700000,18070000.0,25826904.576429594,5600000,88000000,4.6,10,3.4375,1.3436450304705638,200,0.2962685,0.20977,0.08846,0.18949035770897749,200,127700000.0,-0.2933038184836746,1,2025,6,24,101100000.0,0.3535355,78200000.0,0.30414050000000004,98000000.0,0.2657652777777778,107700000.0,0.2777588888888889,114500000.0,0.3049274444444445
2025-06-22,127700000,12770000.0,8666929.483194534,5300000,36000000,4.5,10,3.4527777777777775,1.3665172722676437,180,0.25489700000000004,0.181615,0.084635,0.16922914535435393,182,131000000.0,0.025841816758026624,0,2025,6,25,180700000.0,0.2962685,101100000.0,0.3535355,78200000.0,0.30414050000000004,98000000.0,0.2657652777777778,121925000.0,0.30221037500000003
2025-06-29,131000000,13100000.0,10402456.97473011,5500000,40300000,6.3,10,3.4475000000000002,1.3465999601573277,182,0.34833400000000003,0.211945,0.07625,0.1888605619104478,184,192900000.0,0.4725190839694656,0,2025,6,26,127700000.0,0.25489700000000004,180700000.0,0.2962685,101100000.0,0.3535355,78200000.0,0.30414050000000004,135125000.0,0.31325875000000003
