week,title,ranking,weeks_in_top10,hours_viewed,avg_rating,median_rating,rating_std,num_ratings,rating_distribution,vader_compound_mean,vader_compound_std,vader_positive_mean,vader_negative_mean,vader_neutral_mean,textblob_polarity_mean,textblob_polarity_std,num_reviews_with_text,rotten_tomatoes_slug
2022-09-04,The Next 365 Days,7,3,9070000,1.075,1.0,1.0158124826955022,20,"{""1.5"": 1, ""0.5"": 9, ""1.0"": 8, ""2.5"": 1, ""5.0"": 1}",-0.33492500000000003,0.500041656139766,0.06575,0.15455000000000002,0.77965,-0.045314721894267336,0.2840719280295883,20,the_next_365_days
2022-09-04,Purple Hearts,8,6,7520000,4.35,5.0,0.7921489758877431,20,"{""5.0"": 11, ""3.5"": 3, ""4.0"": 4, ""2.5"": 1, ""3.0"": 1}",0.741655,0.3934198704628428,0.27825,0.053700000000000005,0.6679999999999999,0.3754637974362239,0.1902321501744063,20,purple_hearts_2022
2022-09-04,The Gray Man,9,6,6260000,3.925,4.0,1.1648497757221745,20,"{""2.0"": 2, ""1.5"": 1, ""5.0"": 9, ""3.5"": 3, ""4.0"": 3, ""2.5"": 1, ""3.0"": 1}",0.6731800000000001,0.40906486356078053,0.28595000000000004,0.0533,0.6609,0.2848927918118466,0.1806569280977465,20,the_gray_man_2022
2022-09-04,Collateral,10,1,6100000,3.95,4.5,1.2539936203984452,20,"{""4.5"": 4, ""5.0"": 7, ""4.0"": 3, ""3.5"": 2, ""2.0"": 1, ""1.0"": 2, ""3.0"": 1}",0.4143950000000001,0.6046245442214532,0.2555,0.11379999999999998,0.6307,0.35362165178571425,0.31707444117757716,20,collateral
2022-09-11,End of the Road,1,3,30210000,2.1,1.75,1.601561737804697,20,"{""2.0"": 4, ""5.0"": 4, ""1.0"": 5, ""0.5"": 4, ""3.0"": 1, ""2.5"": 1, ""1.5"": 1}",0.21291500000000002,0.5370883309801098,0.17609999999999998,0.11855,0.7054499999999999,0.1169862914862915,0.27830617436830996,20,end_of_the_road_2022
2022-09-11,Love in the Villa,2,3,29530000,2.7,3.0,1.6763054614240211,20,"{""5.0"": 4, ""1.5"": 1, ""0.5"": 5, ""4.5"": 1, ""4.0"": 1, ""3.0"": 5, ""2.0"": 1, ""1.0"": 1, ""3.5"": 1}",0.28772499999999995,0.7512473133895388,0.21710000000000002,0.10305,0.6798,0.15646688187901425,0.2974932055808629,20,love_in_the_villa
2022-09-11,I Came By,3,3,26800000,3.325,3.5,1.2275483697190919,20,"{""3.0"": 3, ""1.5"": 1, ""4.0"": 4, ""2.5"": 2, ""5.0"": 3, ""0.5"": 1, ""1.0"": 1, ""4.5"": 1, ""3.5"": 4}",0.40618499999999996,0.6068981399501897,0.20820000000000002,0.08535,0.7064999999999999,0.15057317695987646,0.16522856929532,20,i_came_by
2022-09-11,Me Time,4,5,20660000,1.8,1.5,0.9669539802906857,20,"{""1.0"": 2, ""0.5"": 4, ""1.5"": 5, ""3.0"": 2, ""2.0"": 2, ""3.5"": 2, ""2.5"": 3}",0.18998,0.5653852267259907,0.1575,0.10900000000000001,0.7335999999999999,0.06978298611111111,0.2873728243517501,20,me_time_2022
2022-09-11,Morbius,5,3,12200000,2.75,3.25,1.920286436967152,20,"{""0.5"": 5, ""3.0"": 1, ""3.5"": 2, ""4.5"": 1, ""5.0"": 6, ""1.0"": 4, ""4.0"": 1}",0.10457000000000001,0.6533525947755928,0.14765,0.0744,0.77785,0.152674231632565,0.34217153414724033,20,morbius
2022-09-11,White Chicks,6,1,9210000,4.45,5.0,1.0943034314119644,20,"{""5.0"": 14, ""4.5"": 1, ""3.5"": 2, ""4.0"": 1, ""3.0"": 1, ""0.5"": 1}",0.534235,0.42804120628159154,0.2775500000000001,0.05745,0.6649499999999999,0.20684806906779568,0.24558919490000797,20,white_chicks
2022-09-11,Despicable Me 2,7,19,7590000,3.975,4.0,0.8584142356694698,20,"{""3.0"": 3, ""5.0"": 6, ""3.5"": 5, ""4.0"": 3, ""4.5"": 2, ""2.0"": 1}",0.324945,0.5039684092033945,0.2283,0.0543,0.71745,0.3023308080808081,0.2684232962190345,20,despicable_me_2
2022-09-11,Hanna,8,1,7120000,2.95,3.0,1.1926860441876563,20,"{""3.0"": 6, ""3.5"": 2, ""5.0"": 1, ""2.5"": 2, ""4.5"": 3, ""1.0"": 1, ""2.0"": 1, ""0.5"": 1, ""4.0"": 1, ""1.5"": 2}",0.23841,0.5657006318716641,0.186,0.07944999999999999,0.7345499999999999,0.14151833682190823,0.19883683415892922,20,hanna
2022-09-11,Triple 9,9,1,6530000,2.5,2.25,1.4317821063276353,20,"{""1.5"": 2, ""5.0"": 2, ""0.5"": 4, ""4.0"": 4, ""2.5"": 2, ""2.0"": 4, ""3.0"": 2}",0.011490000000000004,0.5965210909096174,0.13675,0.1489,0.71435,0.02264109898038469,0.32783307969165176,20,triple_9
2022-09-11,Labor Day,10,1,6510000,3.6,4.0,1.2806248474865698,20,"{""0.5"": 1, ""4.0"": 5, ""5.0"": 6, ""2.0"": 2, ""3.0"": 3, ""1.5"": 1, ""3.5"": 2}",0.5427550000000001,0.5353682008440546,0.21260000000000004,0.1044,0.68295,0.187755350962999,0.22881633874851226,20,labor_day_2013
2022-09-18,End of the Road,1,3,27190000,2.1,1.75,1.601561737804697,20,"{""2.0"": 4, ""5.0"": 4, ""1.0"": 5, ""0.5"": 4, ""3.0"": 1, ""2.5"": 1, ""1.5"": 1}",0.21291500000000002,0.5370883309801098,0.17609999999999998,0.11855,0.7054499999999999,0.1169862914862915,0.27830617436830996,20,end_of_the_road_2022
2022-09-18,Do Revenge,2,3,26670000,3.425,4.0,1.535211711784404,20,"{""3.5"": 3, ""0.5"": 3, ""2.5"": 2, ""4.0"": 4, ""5.0"": 5, ""1.5"": 1, ""4.5"": 2}",0.36006499999999997,0.7170982814614745,0.22104999999999997,0.11234999999999999,0.6666,0.15291982648427965,0.3395766308875799,20,do_revenge
2022-09-18,Love in the Villa,3,3,8870000,2.7,3.0,1.6763054614240211,20,"{""5.0"": 4, ""1.5"": 1, ""0.5"": 5, ""4.5"": 1, ""4.0"": 1, ""3.0"": 5, ""2.0"": 1, ""1.0"": 1, ""3.5"": 1}",0.28772499999999995,0.7512473133895388,0.21710000000000002,0.10305,0.6798,0.15646688187901425,0.2974932055808629,20,love_in_the_villa
2022-09-18,Me Time,4,5,7910000,1.8,1.5,0.9669539802906857,20,"{""1.0"": 2, ""0.5"": 4, ""1.5"": 5, ""3.0"": 2, ""2.0"": 2, ""3.5"": 2, ""2.5"": 3}",0.18998,0.5653852267259907,0.1575,0.10900000000000001,0.7335999999999999,0.06978298611111111,0.2873728243517501,20,me_time_2022
2022-09-18,Morbius,5,3,7530000,2.75,3.25,1.920286436967152,20,"{""0.5"": 5, ""3.0"": 1, ""3.5"": 2, ""4.5"": 1, ""5.0"": 6, ""1.0"": 4, ""4.0"": 1}",0.10457000000000001,0.6533525947755928,0.14765,0.0744,0.77785,0.152674231632565,0.34217153414724033,20,morbius
2022-09-18,I Came By,6,3,7360000,3.325,3.5,1.2275483697190919,20,"{""3.0"": 3, ""1.5"": 1, ""4.0"": 4, ""2.5"": 2, ""5.0"": 3, ""0.5"": 1, ""1.0"": 1, ""4.5"": 1, ""3.5"": 4}",0.40618499999999996,0.6068981399501897,0.20820000000000002,0.08535,0.7064999999999999,0.15057317695987646,0.16522856929532,20,i_came_by
2022-09-18,Despicable Me 2,7,19,7160000,3.975,4.0,0.8584142356694698,20,"{""3.0"": 3, ""5.0"": 6, ""3.5"": 5, ""4.0"": 3, ""4.5"": 2, ""2.0"": 1}",0.324945,0.5039684092033945,0.2283,0.0543,0.71745,0.3023308080808081,0.2684232962190345,20,despicable_me_2
2022-09-18,The Invisible Man,8,1,6530000,3.9,4.0,1.3472193585307477,20,"{""4.5"": 2, ""5.0"": 7, ""3.5"": 2, ""0.5"": 2, ""2.0"": 1, ""4.0"": 6}",0.328115,0.5253392677832107,0.27364999999999995,0.0784,0.6479499999999999,0.26727609890109894,0.369428509768817,20,the_invisible_man_2020
2022-09-18,Dolittle,9,2,5580000,3.1,3.25,1.2708265027138834,20,"{""4.0"": 1, ""1.5"": 1, ""3.0"": 3, ""2.5"": 1, ""4.5"": 3, ""0.5"": 1, ""2.0"": 3, ""3.5"": 4, ""5.0"": 2, ""1.0"": 1}",0.3836,0.5347694007700889,0.2467,0.08924999999999998,0.6640499999999999,0.2613483345358345,0.2820118819386818,20,dolittle
2022-09-18,This Is the End,10,2,5250000,3.25,4.0,1.5041608956491324,20,"{""1.5"": 3, ""4.0"": 5, ""3.5"": 1, ""2.0"": 1, ""2.5"": 2, ""4.5"": 2, ""0.5"": 2, ""5.0"": 4}",0.5112150000000001,0.44951666629280834,0.27075,0.0324,0.6968,0.26303216848940536,0.22523016363418438,20,this_is_the_end
2022-09-25,Do Revenge,1,3,42550000,3.425,4.0,1.535211711784404,20,"{""3.5"": 3, ""0.5"": 3, ""2.5"": 2, ""4.0"": 4, ""5.0"": 5, ""1.5"": 1, ""4.5"": 2}",0.36006499999999997,0.7170982814614745,0.22104999999999997,0.11234999999999999,0.6666,0.15291982648427965,0.3395766308875799,20,do_revenge
2022-09-25,Lou,2,3,40570000,3.15,3.5,1.3883443376914824,20,"{""3.5"": 5, ""1.0"": 3, ""3.0"": 3, ""5.0"": 3, ""1.5"": 1, ""4.0"": 3, ""4.5"": 1, ""0.5"": 1}",0.16359000000000004,0.7725232435985341,0.19559999999999997,0.12955,0.6747500000000001,0.16074377216304297,0.3565401620342764,20,771566890
2022-09-25,Father Stu,3,3,13770000,4.325,5.0,1.2070107704573312,20,"{""5.0"": 12, ""4.5"": 3, ""2.5"": 1, ""0.5"": 1, ""4.0"": 2, ""2.0"": 1}",0.5769299999999999,0.5415361687828432,0.25240000000000007,0.09895000000000001,0.6487499999999999,0.3211705629852951,0.22697698115383685,20,father_stu
2022-09-25,I Used to Be Famous,4,1,11630000,3.85,3.75,0.9886859966642594,20,"{""1.5"": 1, ""4.0"": 3, ""5.0"": 6, ""3.0"": 2, ""2.0"": 1, ""3.5"": 6, ""4.5"": 1}",0.630415,0.3997515169139449,0.2632,0.029300000000000003,0.70745,0.300931031931032,0.2218103628862059,20,i_used_to_be_famous_2022
2022-09-25,A Jazzman's Blues,5,2,7820000,3.5,3.5,1.4577379737113252,20,"{""2.0"": 4, ""5.0"": 8, ""3.5"": 3, ""1.5"": 2, ""3.0"": 1, ""4.5"": 1, ""1.0"": 1}",0.376335,0.5723743427818896,0.2619,0.08275,0.65535,0.18901452482702483,0.3070808837880619,20,a_jazzmans_blues
2022-09-25,Me Time,6,5,6230000,1.8,1.5,0.9669539802906857,20,"{""1.0"": 2, ""0.5"": 4, ""1.5"": 5, ""3.0"": 2, ""2.0"": 2, ""3.5"": 2, ""2.5"": 3}",0.18998,0.5653852267259907,0.1575,0.10900000000000001,0.7335999999999999,0.06978298611111111,0.2873728243517501,20,me_time_2022
2022-09-25,Minions & More Volume 1,7,3,5660000,3.2,3.25,1.3453624047073711,20,"{""4.5"": 1, ""3.5"": 4, ""3.0"": 5, ""2.5"": 1, ""5.0"": 4, ""0.5"": 1, ""1.0"": 2, ""4.0"": 1, ""1.5"": 1}",0.30536,0.5017331127202986,0.21305000000000002,0.11195,0.6750499999999999,0.1957189962814963,0.4193263830405242,20,minions
2022-09-25,End of the Road,8,3,5540000,2.1,1.75,1.601561737804697,20,"{""2.0"": 4, ""5.0"": 4, ""1.0"": 5, ""0.5"": 4, ""3.0"": 1, ""2.5"": 1, ""1.5"": 1}",0.21291500000000002,0.5370883309801098,0.17609999999999998,0.11855,0.7054499999999999,0.1169862914862915,0.27830617436830996,20,end_of_the_road_2022
2022-09-25,This Is the End,9,2,5320000,3.25,4.0,1.5041608956491324,20,"{""1.5"": 3, ""4.0"": 5, ""3.5"": 1, ""2.0"": 1, ""2.5"": 2, ""4.5"": 2, ""0.5"": 2, ""5.0"": 4}",0.5112150000000001,0.44951666629280834,0.27075,0.0324,0.6968,0.26303216848940536,0.22523016363418438,20,this_is_the_end
2022-09-25,Dolittle,10,2,5130000,3.1,3.25,1.2708265027138834,20,"{""4.0"": 1, ""1.5"": 1, ""3.0"": 3, ""2.5"": 1, ""4.5"": 3, ""0.5"": 1, ""2.0"": 3, ""3.5"": 4, ""5.0"": 2, ""1.0"": 1}",0.3836,0.5347694007700889,0.2467,0.08924999999999998,0.6640499999999999,0.2613483345358345,0.2820118819386818,20,dolittle
2022-10-02,Lou,1,3,46190000,3.15,3.5,1.3883443376914824,20,"{""3.5"": 5, ""1.0"": 3, ""3.0"": 3, ""5.0"": 3, ""1.5"": 1, ""4.0"": 3, ""4.5"": 1, ""0.5"": 1}",0.16359000000000004,0.7725232435985341,0.19559999999999997,0.12955,0.6747500000000001,0.16074377216304297,0.3565401620342764,20,771566890
2022-10-02,Blonde,2,3,37340000,3.7,4.0,1.2884098726725126,20,"{""2.5"": 1, ""4.0"": 2, ""4.5"": 3, ""3.0"": 3, ""5.0"": 6, ""1.5"": 1, ""3.5"": 2, ""2.0"": 1, ""0.5"": 1}",0.4401250000000001,0.5416631516680824,0.22584999999999997,0.0869,0.6873,0.23439312414063967,0.2097659334794882,20,atomic_blonde_2017
2022-10-02,Do Revenge,3,3,15920000,3.425,4.0,1.535211711784404,20,"{""3.5"": 3, ""0.5"": 3, ""2.5"": 2, ""4.0"": 4, ""5.0"": 5, ""1.5"": 1, ""4.5"": 2}",0.36006499999999997,0.7170982814614745,0.22104999999999997,0.11234999999999999,0.6666,0.15291982648427965,0.3395766308875799,20,do_revenge
2022-10-02,A Jazzman's Blues,4,2,15670000,3.5,3.5,1.4577379737113252,20,"{""2.0"": 4, ""5.0"": 8, ""3.5"": 3, ""1.5"": 2, ""3.0"": 1, ""4.5"": 1, ""1.0"": 1}",0.376335,0.5723743427818896,0.2619,0.08275,0.65535,0.18901452482702483,0.3070808837880619,20,a_jazzmans_blues
2022-10-02,Minions & More Volume 1,5,3,10530000,3.2,3.25,1.3453624047073711,20,"{""4.5"": 1, ""3.5"": 4, ""3.0"": 5, ""2.5"": 1, ""5.0"": 4, ""0.5"": 1, ""1.0"": 2, ""4.0"": 1, ""1.5"": 1}",0.30536,0.5017331127202986,0.21305000000000002,0.11195,0.6750499999999999,0.1957189962814963,0.4193263830405242,20,minions
2022-10-02,Last Seen Alive,6,2,8110000,2.9,3.0,1.662828914831589,20,"{""4.0"": 2, ""0.5"": 5, ""3.0"": 2, ""2.0"": 1, ""5.0"": 5, ""2.5"": 3, ""3.5"": 2}",0.17273500000000003,0.5946274432575409,0.1496,0.06735,0.7829999999999999,0.057644240019240026,0.21346520925549486,20,last_seen_alive
2022-10-02,Marauders,7,2,6700000,3.5555555555555554,3.5,0.7617394000445604,18,"{""3.5"": 6, ""5.0"": 2, ""2.5"": 2, ""3.0"": 2, ""4.0"": 5, ""2.0"": 1}",0.03126666666666665,0.5705706159431783,0.12555555555555553,0.12455555555555556,0.7499999999999999,0.18662961378696027,0.19745046178528777,18,merrils_marauders
2022-10-02,Inheritance,8,4,6420000,1.775,1.5,1.2090802289343747,20,"{""1.0"": 4, ""3.0"": 2, ""0.5"": 5, ""2.5"": 4, ""3.5"": 1, ""1.5"": 3, ""5.0"": 1}",-0.09154,0.6397127631992346,0.10225000000000002,0.15945,0.7382500000000001,0.02752810846560848,0.37720282608957906,20,inheritance_2020
2022-10-02,Father Stu,9,3,5450000,4.325,5.0,1.2070107704573312,20,"{""5.0"": 12, ""4.5"": 3, ""2.5"": 1, ""0.5"": 1, ""4.0"": 2, ""2.0"": 1}",0.5769299999999999,0.5415361687828432,0.25240000000000007,0.09895000000000001,0.6487499999999999,0.3211705629852951,0.22697698115383685,20,father_stu
2022-10-02,Elysium,10,1,5170000,3.4,3.5,1.3379088160259653,20,"{""3.0"": 3, ""2.0"": 2, ""5.0"": 4, ""0.5"": 2, ""4.0"": 3, ""3.5"": 3, ""4.5"": 2, ""2.5"": 1}",0.382475,0.48813372335354993,0.1501,0.0688,0.78105,0.2150611339207756,0.16991985365007858,20,elysium_2013
2022-10-09,Luckiest Girl Alive,1,4,43080000,3.25,3.25,1.2399596767637244,20,"{""5.0"": 4, ""2.0"": 3, ""3.0"": 4, ""1.5"": 2, ""4.0"": 4, ""3.5"": 2, ""1.0"": 1}",0.325355,0.5585569778232119,0.1542,0.1121,0.73375,0.11477602035142795,0.27628128176144384,20,luckiest_girl_alive
2022-10-09,Mr. Harrigan's Phone,2,3,35420000,3.25,3.75,1.7284386017443605,20,"{""3.5"": 1, ""0.5"": 4, ""5.0"": 7, ""2.0"": 1, ""3.0"": 2, ""2.5"": 1, ""4.0"": 2, ""4.5"": 1, ""1.5"": 1}",0.42763999999999996,0.6287250300409553,0.2405,0.09705000000000001,0.6625,0.13557578951719576,0.3061094513432747,20,mr_harrigans_phone
2022-10-09,Last Seen Alive,3,2,18810000,2.9,3.0,1.662828914831589,20,"{""4.0"": 2, ""0.5"": 5, ""3.0"": 2, ""2.0"": 1, ""5.0"": 5, ""2.5"": 3, ""3.5"": 2}",0.17273500000000003,0.5946274432575409,0.1496,0.06735,0.7829999999999999,0.057644240019240026,0.21346520925549486,20,last_seen_alive
2022-10-09,Blonde,4,3,17410000,3.7,4.0,1.2884098726725126,20,"{""2.5"": 1, ""4.0"": 2, ""4.5"": 3, ""3.0"": 3, ""5.0"": 6, ""1.5"": 1, ""3.5"": 2, ""2.0"": 1, ""0.5"": 1}",0.4401250000000001,0.5416631516680824,0.22584999999999997,0.0869,0.6873,0.23439312414063967,0.2097659334794882,20,atomic_blonde_2017
2022-10-09,Lou,5,3,12600000,3.15,3.5,1.3883443376914824,20,"{""3.5"": 5, ""1.0"": 3, ""3.0"": 3, ""5.0"": 3, ""1.5"": 1, ""4.0"": 3, ""4.5"": 1, ""0.5"": 1}",0.16359000000000004,0.7725232435985341,0.19559999999999997,0.12955,0.6747500000000001,0.16074377216304297,0.3565401620342764,20,771566890
2022-10-09,The Boss Baby,6,22,8510000,3.05,3.25,1.4823967080373592,20,"{""4.0"": 4, ""0.5"": 3, ""2.5"": 2, ""1.5"": 1, ""2.0"": 2, ""5.0"": 4, ""3.5"": 2, ""3.0"": 2}",0.326005,0.504045402196072,0.25134999999999996,0.0767,0.6719,0.20197063492063488,0.3223915388370855,20,the_boss_baby
2022-10-09,Sing,7,17,8420000,4.175,4.0,0.7119515432949071,20,"{""5.0"": 7, ""4.0"": 4, ""3.0"": 2, ""3.5"": 5, ""4.5"": 2}",0.4979350000000001,0.6007480281074588,0.22875000000000006,0.040549999999999996,0.73065,0.30685122306498364,0.24286145896009076,20,sing_sing
2022-10-09,Marauders,8,2,8350000,3.5555555555555554,3.5,0.7617394000445604,18,"{""3.5"": 6, ""5.0"": 2, ""2.5"": 2, ""3.0"": 2, ""4.0"": 5, ""2.0"": 1}",0.03126666666666665,0.5705706159431783,0.12555555555555553,0.12455555555555556,0.7499999999999999,0.18662961378696027,0.19745046178528777,18,merrils_marauders
2022-10-09,The Redeem Team,9,2,7850000,3.409090909090909,4.0,1.427301678918871,11,"{""4.5"": 1, ""3.5"": 2, ""0.5"": 2, ""5.0"": 1, ""4.0"": 5}",0.5365272727272729,0.5787972075243768,0.18427272727272728,0.07518181818181818,0.7403636363636363,0.12633699003017188,0.20181741294362376,11,the_redeem_team
2022-10-09,Minions & More Volume 1,10,3,7090000,3.2,3.25,1.3453624047073711,20,"{""4.5"": 1, ""3.5"": 4, ""3.0"": 5, ""2.5"": 1, ""5.0"": 4, ""0.5"": 1, ""1.0"": 2, ""4.0"": 1, ""1.5"": 1}",0.30536,0.5017331127202986,0.21305000000000002,0.11195,0.6750499999999999,0.1957189962814963,0.4193263830405242,20,minions
2022-10-16,Luckiest Girl Alive,1,4,57010000,3.25,3.25,1.2399596767637244,20,"{""5.0"": 4, ""2.0"": 3, ""3.0"": 4, ""1.5"": 2, ""4.0"": 4, ""3.5"": 2, ""1.0"": 1}",0.325355,0.5585569778232119,0.1542,0.1121,0.73375,0.11477602035142795,0.27628128176144384,20,luckiest_girl_alive
2022-10-16,The Curse of Bridge Hollow,2,4,25120000,2.875,3.25,1.5880412463157247,20,"{""5.0"": 4, ""1.0"": 3, ""3.5"": 2, ""4.0"": 4, ""2.5"": 1, ""0.5"": 2, ""1.5"": 2, ""3.0"": 1, ""2.0"": 1}",0.4039900000000001,0.5375729577462022,0.20365000000000003,0.08545,0.7108000000000001,0.2141944078378571,0.3356486376236026,20,the_curse_of_bridge_hollow
2022-10-16,Blackout,3,2,21090000,3.55,3.75,1.3313526955694346,20,"{""3.5"": 3, ""5.0"": 6, ""2.0"": 3, ""4.0"": 3, ""3.0"": 2, ""1.5"": 1, ""0.5"": 1, ""4.5"": 1}",0.47086000000000006,0.5228807582996338,0.23155,0.0715,0.6969000000000001,0.22584401981946617,0.18563982398907639,20,the_blackout_invasion_earth
2022-10-16,Mr. Harrigan's Phone,4,3,20080000,3.25,3.75,1.7284386017443605,20,"{""3.5"": 1, ""0.5"": 4, ""5.0"": 7, ""2.0"": 1, ""3.0"": 2, ""2.5"": 1, ""4.0"": 2, ""4.5"": 1, ""1.5"": 1}",0.42763999999999996,0.6287250300409553,0.2405,0.09705000000000001,0.6625,0.13557578951719576,0.3061094513432747,20,mr_harrigans_phone
2022-10-16,Sing,5,17,12310000,4.175,4.0,0.7119515432949071,20,"{""5.0"": 7, ""4.0"": 4, ""3.0"": 2, ""3.5"": 5, ""4.5"": 2}",0.4979350000000001,0.6007480281074588,0.22875000000000006,0.040549999999999996,0.73065,0.30685122306498364,0.24286145896009076,20,sing_sing
2022-10-16,The Redeem Team,6,2,10290000,3.409090909090909,4.0,1.427301678918871,11,"{""4.5"": 1, ""3.5"": 2, ""0.5"": 2, ""5.0"": 1, ""4.0"": 5}",0.5365272727272729,0.5787972075243768,0.18427272727272728,0.07518181818181818,0.7403636363636363,0.12633699003017188,0.20181741294362376,11,the_redeem_team
2022-10-16,The Boss Baby,7,22,7390000,3.05,3.25,1.4823967080373592,20,"{""4.0"": 4, ""0.5"": 3, ""2.5"": 2, ""1.5"": 1, ""2.0"": 2, ""5.0"": 4, ""3.5"": 2, ""3.0"": 2}",0.326005,0.504045402196072,0.25134999999999996,0.0767,0.6719,0.20197063492063488,0.3223915388370855,20,the_boss_baby
2022-10-16,Running with the Devil,8,1,6160000,2.8,3.0,1.408900280360537,20,"{""0.5"": 3, ""4.0"": 5, ""3.5"": 2, ""2.0"": 4, ""2.5"": 1, ""5.0"": 2, ""3.0"": 2, ""1.0"": 1}",0.262815,0.5531437962004094,0.1285,0.09465,0.7768500000000002,0.06935583513708514,0.2169308813346953,20,running_with_the_devil_2019
2022-10-16,Blonde,9,3,6090000,3.7,4.0,1.2884098726725126,20,"{""2.5"": 1, ""4.0"": 2, ""4.5"": 3, ""3.0"": 3, ""5.0"": 6, ""1.5"": 1, ""3.5"": 2, ""2.0"": 1, ""0.5"": 1}",0.4401250000000001,0.5416631516680824,0.22584999999999997,0.0869,0.6873,0.23439312414063967,0.2097659334794882,20,atomic_blonde_2017
2022-10-16,Black and Blue,10,2,5600000,3.4,3.5,1.3656500283747663,20,"{""5.0"": 5, ""0.5"": 2, ""4.0"": 2, ""2.5"": 2, ""3.5"": 5, ""3.0"": 1, ""4.5"": 1, ""2.0"": 2}",0.33258,0.5755674744111241,0.21985000000000002,0.05065000000000001,0.72945,0.22398838834776336,0.26020883538645817,20,black_and_blue_2019
2022-10-23,The School for Good and Evil,1,4,78830000,3.35,4.0,1.7684739183827392,20,"{""1.0"": 3, ""4.5"": 1, ""0.5"": 2, ""5.0"": 8, ""4.0"": 3, ""2.0"": 1, ""3.0"": 1, ""1.5"": 1}",0.36501500000000003,0.6634984169348108,0.21519999999999992,0.07909999999999999,0.70565,0.19502008373068155,0.27507785255515615,20,the_school_for_good_and_evil
2022-10-23,The Curse of Bridge Hollow,2,4,25340000,2.875,3.25,1.5880412463157247,20,"{""5.0"": 4, ""1.0"": 3, ""3.5"": 2, ""4.0"": 4, ""2.5"": 1, ""0.5"": 2, ""1.5"": 2, ""3.0"": 1, ""2.0"": 1}",0.4039900000000001,0.5375729577462022,0.20365000000000003,0.08545,0.7108000000000001,0.2141944078378571,0.3356486376236026,20,the_curse_of_bridge_hollow
2022-10-23,Luckiest Girl Alive,3,4,19300000,3.25,3.25,1.2399596767637244,20,"{""5.0"": 4, ""2.0"": 3, ""3.0"": 4, ""1.5"": 2, ""4.0"": 4, ""3.5"": 2, ""1.0"": 1}",0.325355,0.5585569778232119,0.1542,0.1121,0.73375,0.11477602035142795,0.27628128176144384,20,luckiest_girl_alive
2022-10-23,The Stranger,4,2,17040000,3.125,3.5,1.664894891577243,20,"{""5.0"": 4, ""1.0"": 4, ""4.5"": 4, ""0.5"": 2, ""2.5"": 1, ""3.0"": 3, ""4.0"": 2}",0.328535,0.5963637902111428,0.213,0.11285,0.6741499999999999,0.12573088918428593,0.26942712117508777,20,the_stranger_2022
2022-10-23,Blackout,5,2,12120000,3.55,3.75,1.3313526955694346,20,"{""3.5"": 3, ""5.0"": 6, ""2.0"": 3, ""4.0"": 3, ""3.0"": 2, ""1.5"": 1, ""0.5"": 1, ""4.5"": 1}",0.47086000000000006,0.5228807582996338,0.23155,0.0715,0.6969000000000001,0.22584401981946617,0.18563982398907639,20,the_blackout_invasion_earth
2022-10-23,Black and Blue,6,2,9200000,3.4,3.5,1.3656500283747663,20,"{""5.0"": 5, ""0.5"": 2, ""4.0"": 2, ""2.5"": 2, ""3.5"": 5, ""3.0"": 1, ""4.5"": 1, ""2.0"": 2}",0.33258,0.5755674744111241,0.21985000000000002,0.05065000000000001,0.72945,0.22398838834776336,0.26020883538645817,20,black_and_blue_2019
2022-10-23,Sing,7,17,7300000,4.175,4.0,0.7119515432949071,20,"{""5.0"": 7, ""4.0"": 4, ""3.0"": 2, ""3.5"": 5, ""4.5"": 2}",0.4979350000000001,0.6007480281074588,0.22875000000000006,0.040549999999999996,0.73065,0.30685122306498364,0.24286145896009076,20,sing_sing
2022-10-23,Mr. Harrigan's Phone,8,3,5770000,3.25,3.75,1.7284386017443605,20,"{""3.5"": 1, ""0.5"": 4, ""5.0"": 7, ""2.0"": 1, ""3.0"": 2, ""2.5"": 1, ""4.0"": 2, ""4.5"": 1, ""1.5"": 1}",0.42763999999999996,0.6287250300409553,0.2405,0.09705000000000001,0.6625,0.13557578951719576,0.3061094513432747,20,mr_harrigans_phone
2022-10-23,The Boss Baby,9,22,5190000,3.05,3.25,1.4823967080373592,20,"{""4.0"": 4, ""0.5"": 3, ""2.5"": 2, ""1.5"": 1, ""2.0"": 2, ""5.0"": 4, ""3.5"": 2, ""3.0"": 2}",0.326005,0.504045402196072,0.25134999999999996,0.0767,0.6719,0.20197063492063488,0.3223915388370855,20,the_boss_baby
2022-10-23,Charlie's Angels,10,1,4920000,3.375,3.5,1.192424001771182,20,"{""4.0"": 4, ""5.0"": 4, ""3.0"": 2, ""3.5"": 4, ""1.5"": 1, ""2.5"": 3, ""0.5"": 1, ""2.0"": 1}",0.5196500000000001,0.5911129177238474,0.24825,0.07694999999999999,0.6747499999999998,0.16355948015971059,0.2932224955733148,20,charlies_angels
2022-10-30,The Good Nurse,1,4,68310000,3.35,3.5,1.0851267207105353,20,"{""3.0"": 4, ""3.5"": 4, ""5.0"": 3, ""1.5"": 1, ""4.0"": 3, ""2.5"": 2, ""1.0"": 1, ""2.0"": 1, ""4.5"": 1}",0.090695,0.6892358620058884,0.1496,0.12160000000000001,0.7288000000000001,0.19287863026523738,0.3315402312918203,20,the_good_nurse
